Coords,kNN card.,k-distance,lrd,LOF
"(0.3540846764255108, 0.4841694760329867)",3,0.012741668839597441,68.002467087545,1.003908361938271
"(0.5264648654399303, 0.4443834265792434)",3,0.027945487010769144,38.402623319640604,1.1101955018358853
"(0.5457131844740668, 0.5895896361495174)",3,0.023318806078906233,37.79455540748605,1.0914236898663425
"(0.3455796836575118, 0.451227266339269)",3,0.021180477418172562,45.100714007912266,1.245817870288907
"(0.6507143465614921, 0.63649523744681)",3,0.025335788483636067,46.10581194687156,0.9767493479554732
"(0.7425328608722306, 0.5347125144436418)",3,0.041876546408523854,25.67341870399867,1.209968472106385
"(0.6823273195034794, 0.6352458367411182)",3,0.027056414450069007,35.474407023217736,1.07070523600943
"(0.5081344429412513, 0.5635050450437091)",3,0.01918064439237973,46.48571710013795,1.0423387382457137
"(0.5221079576856864, 0.38781976501469645)",3,0.0238544478412167,34.76899592806241,1.1813519720941472
"(0.22251831991489018, 0.7883298714240449)",3,0.020220323788611612,53.93911026520131,1.2581588653565008
"(0.14596680282946534, 0.7632310055814474)",3,0.03939314375862354,26.346930655915898,2.0988946991751347
"(0.23749944219723773, 0.7655984146207966)",3,0.011360705506349138,72.74753873730758,1.1190142072115128
"(0.1980285850674685, 0.7098982570929543)",3,0.01765757022842747,55.16764323817029,1.0493668783683536
"(0.2616646827795952, 0.6704418747075763)",3,0.03315425179759979,29.775097558504946,1.2554285402643763
"(0.203041695250713, 0.7347975140559748)",3,0.007873991688543438,115.16325945129022,1.003400007075529
"(0.3064904159455227, 0.6902919556360958)",3,0.01407287573184689,78.99057741546217,0.9673904885515033
"(0.2842777643038236, 0.738365511007765)",3,0.016625368735152572,67.95701856667687,0.9410918947824874
"(0.20530967314622395, 0.7428170097694976)",3,0.008326308159816593,127.9911258014193,0.9442222688433755
"(0.20771837372789004, 0.7507873026800568)",3,0.010884842036785062,95.58599433781826,1.206180573216864
"(0.23879859471892556, 0.7543122358021094)",3,0.016073434139524948,75.11522002496186,1.0732352546400363
"(0.21801957755241635, 0.7186034168830753)",3,0.02021104095998101,60.71236204961405,1.2229355573297045
"(0.21524461099141762, 0.7711917048187262)",3,0.01409733724036355,79.3987532066391,0.9475646355485327
"(0.2039350838715879, 0.7803596247355663)",3,0.01659574566498361,69.77105119609142,1.0142251993791973
"(0.26075720217685444, 0.718573999028452)",3,0.007219866932168887,156.70127080485062,0.9596232398003576
"(0.293135146073639, 0.714649474646771)",3,0.013973556012170608,62.716434030648394,1.112721523516688
"(0.20399614466425392, 0.8184813524802571)",3,0.026062518366667703,42.77623628042836,1.3897674935709596
"(0.28035680692780035, 0.7161289758113678)",3,0.014227882160677026,73.13652676014463,1.063395309351115
"(0.22244794366175197, 0.6727625517281877)",3,0.023588776220663465,45.70585687291464,0.9890875180588545
"(0.1879572805347128, 0.7862968000937579)",3,0.012946474939450735,62.636049250454676,0.997667626892858
"(0.28729744918040523, 0.7945900385438784)",3,0.019637579017895826,54.343073116596,1.1602895350931044
"(0.2712753218265971, 0.752179949875212)",3,0.015726901244299086,78.92606205643546,1.2068165886659634
"(0.25260232004573774, 0.7375688203243906)",3,0.012290793790973626,110.49161296926464,0.9437077982403486
"(0.2092131026735191, 0.7543484627335988)",3,0.012174200981495163,85.95407619548321,1.1722794497269302
"(0.27527637261962035, 0.7853181287824482)",3,0.01770920587582534,58.22736186860341,1.0439501647291662
"(0.20290811368806627, 0.7051821711673277)",3,0.02021104095998101,50.940035363382776,1.0611115215888856
"(0.23755908729032657, 0.8251065576211906)",3,0.024836465846035702,38.4372766948303,1.4155760590190747
"(0.19643659936725835, 0.7305112040483317)",3,0.013495691752591332,79.69422679451287,1.3172662988985098
"(0.2514615416001959, 0.7983455398050048)",3,0.008607122578589945,146.86873878377511,0.9241313204240601
"(0.2292728118427541, 0.7370013770311333)",3,0.012249400062950168,73.60542101080415,1.1827290789421334
"(0.29832254625051435, 0.7609297935421809)",3,0.017940197230915885,62.88663359606017,0.9369434829947271
"(0.20296773383981564, 0.7984580104619133)",3,0.01812421948619062,61.56087401657922,1.0101505119892649
"(0.24398690269160286, 0.8032512717246497)",3,0.015406662848793143,82.32105505751714,1.6487398200428267
"(0.2823454381870513, 0.6507218459719635)",3,0.04270848515657168,27.668363296479452,1.449142246402976
"(0.26055383370285917, 0.7235272860746765)",3,0.005274550262637828,142.24734741102813,1.0910021062590283
"(0.2687578250941205, 0.7243688939663058)",3,0.009878804300371895,96.95061889899908,1.2810668909406633
"(0.30638096553920613, 0.7899582016439562)",3,0.0129008279236974,66.07142974058499,1.0123110605537404
"(0.26470437697816573, 0.7615201266645316)",3,0.011368348001901219,90.09157775353702,0.9500901786842739
"(0.18298967448118103, 0.7278944895737949)",3,0.014217789260914396,58.17271084587458,1.1516623491052451
"(0.2170246393794728, 0.7368279607345486)",3,0.008995963635650151,97.09624588145037,1.0666448994612254
"(0.18182398704466007, 0.7740302445527997)",3,0.02299916642810728,55.816537055555806,1.1288931482606681
"(0.3065593255916551, 0.7337959330515907)",3,0.019003360241085232,54.28720233222703,1.0759619729075292
"(0.23527779023288595, 0.7380422083283124)",3,0.016646617020494782,63.10707386798764,1.1127112112747661
"(0.31000902581983353, 0.7885794583567364)",3,0.013713417998924943,67.27541268342281,0.9882289652867932
"(0.21034555806799418, 0.6874932243575869)",3,0.02102416300382323,46.27917001490787,1.0129327122748872
"(0.25411247060277425, 0.7656493948354395)",3,0.009957661811464865,85.1414600001421,1.033680656841531
"(0.27814902664247004, 0.7271079377554931)",3,0.012817736962972929,73.6520655672628,1.077336448486642
"(0.26608295583730507, 0.7915967608107661)",3,0.013652569306826727,69.19679823218662,1.6505214853312942
"(0.30032996652105604, 0.7234573857809834)",3,0.019632914120427742,57.02356344225463,1.0323734726854459
"(0.18152151643851627, 0.7095338322497738)",3,0.016511090823663536,54.89766561245969,1.0739861621429156
"(0.2512776247287444, 0.7438694999329588)",3,0.007167686896204832,97.25400052725251,1.1175307307740485
"(0.30986265676342345, 0.7775360767316855)",3,0.013833943577577756,68.51679913878891,0.918519868521714
"(0.23074597881615913, 0.6824100891725686)",3,0.02102416300382323,43.98716337879637,1.0407579586872153
"(0.21569880839919162, 0.7620046924524896)",3,0.01184331569216854,78.70947129344557,0.9989507748478336
"(0.18351795509367025, 0.7981412970500236)",3,0.017033912608339405,68.48016844563118,0.8840795847338806
"(0.20625837001259215, 0.7691560734137575)",3,0.01184331569216854,70.52783260723,1.0770181892361907
"(0.2947503737253423, 0.7486847327436937)",3,0.014702444875970288,58.60412624832269,1.0832505640769632
"(0.32811448779324703, 0.8104480471833705)",3,0.02986937829610695,35.63249758377219,1.8541982869690412
"(0.208239343383985, 0.7387634028043626)",3,0.006537875777490319,135.03351292150563,0.9259209892078827
"(0.23055874576730068, 0.6949130653293023)",3,0.023588776220663465,45.35494421184892,0.9993191306884123
"(0.24439870503634276, 0.765492637542115)",3,0.011067737194718312,92.63232010009425,0.9014113154907822
"(0.2866910854803799, 0.7614094808432198)",3,0.015062248876305986,58.55433201313251,1.026455682781252
"(0.3014838543031903, 0.7034441483006492)",3,0.013973556012170608,79.19768786995157,0.8954930870406097
"(0.25282448358490983, 0.7755234070996266)",3,0.013100003132266584,78.7844549743694,1.0694542637152529
"(0.3220857054082107, 0.7600928123854157)",3,0.021299539648233726,52.23356327936247,1.1244726758106622
"(0.2557890614036615, 0.749439300160098)",3,0.01086336492742071,116.62282135026119,0.7866556752800006
"(0.17195783502929168, 0.7368635502701839)",3,0.021597214818643077,53.45614394573656,1.1216862642611363
"(0.18802792946329955, 0.7244508057995779)",3,0.01627419768635685,67.83559173949087,0.9472146715798857
"(0.1693845891719489, 0.7154201808129301)",3,0.020715364463812003,53.87476462753094,1.1192993568729148
"(0.18960171748102256, 0.6820443275786829)",3,0.028652443455126967,39.06698141916278,1.2979150633509602
"(0.2540901461651084, 0.7916198603119513)",3,0.0072211028660419145,137.53630594269714,1.009455732409573
"(0.2575684992783643, 0.7434440050549689)",3,0.00769290138952729,98.93856852023477,1.0928277337414645
"(0.21711019410354682, 0.7293907077000309)",3,0.010950607222696888,74.70563771500952,1.1546255030111974
"(0.22862637173035064, 0.7667573619367998)",3,0.01409733724036355,76.46904803509507,1.0063146208360547
"(0.25254817011715774, 0.7898072848574761)",3,0.008607122578589945,146.86873878377511,0.9241313204240601
"(0.30738378186990223, 0.7015168146141113)",3,0.011260353535798857,73.7238114742405,1.0603130842101987
"(0.2819275324554639, 0.7689053884387266)",3,0.018232021042487275,58.819520694637276,1.01818991017482
"(0.26948071444154426, 0.8373758527603316)",3,0.03419833158492833,23.96171980102112,1.4536513403280988
"(0.258821822279201, 0.725529628631154)",3,0.007219866932168887,156.70127080485062,0.9596232398003576
"(0.24213541161565805, 0.820011553112265)",3,0.023587980691845468,45.95117744277485,1.9413871085923105
"(0.2629165269874901, 0.7036678040195118)",3,0.01605284549594449,53.564513212329366,2.1740836128631917
"(0.25468844356494813, 0.7614163539866831)",3,0.011067737194718312,92.61046581771785,0.9641291816161254
"(0.23745015069634573, 0.7267085856031248)",3,0.018642235225252442,61.93920477519797,1.3303588507755764
"(0.3040010147972316, 0.8009067304298891)",3,0.01785804302543861,64.86230551676888,0.9645556796316275
"(0.2579580823160971, 0.7189356681450992)",3,0.0066502903406929674,152.173925295873,0.998090152731062
"(0.2663458716267545, 0.7520018097620143)",3,0.01086336492742071,79.03344379955847,1.2047240063951654
"(0.2986434311642774, 0.7002088979934473)",3,0.01264598417981487,76.32270048653584,1.0128575783320022
"(0.2592484700407562, 0.7763635575221557)",3,0.015020912879469548,74.9953337602288,1.3813955178951227
"(0.20599359133993891, 0.7400399815310459)",3,0.006016407212678115,131.9367063287782,0.9554780942507236
"(0.2178829081972778, 0.7403140181632161)",3,0.010950607222696888,100.96249564233102,1.0130342446002865
"(0.3179576779430139, 0.749793212710529)",3,0.018964159311209036,52.23356327936247,1.067602518675205
"(0.21382856749133544, 0.7943446931222934)",3,0.01678011618438411,54.422104906084094,1.089410719569474
"(0.2557675632363441, 0.694139636565999)",3,0.02489260042483508,40.48599511703397,1.939053536792183
"(0.2522237138681524, 0.7943940006827237)",3,0.004598177238764889,122.7729597773271,1.1709249992627238
"(0.30021772312881323, 0.743089979045272)",3,0.016625368735152572,59.60520628446233,1.0113677334612827
"(0.1970866600117869, 0.7954764320973517)",3,0.013827915908440491,62.364089116886895,1.029850642365336
"(0.31876246776325046, 0.7669449786264386)",3,0.017170636583683063,55.455281585459424,1.0397802863371801
"(0.2202104218437173, 0.8428793976571253)",3,0.031680332868005034,34.96043348898882,1.2124629447942958
"(0.35648189808486724, 0.782707269261588)",3,0.041164447408582286,24.646369964023513,1.9383698648496215
"(0.1809722095110372, 0.7812986916049908)",3,0.017033912608339405,56.62561827841782,1.1004015522475326
"(0.8377997370239522, 0.7538358880610266)",3,0.019462869772382506,49.01629899571697,1.0828525920952934
"(0.7294538573365863, 0.779583670283009)",3,0.017561802155381757,60.82961113742153,1.0253103584769072
"(0.6806521891032632, 0.7177689348083449)",3,0.025229178750872588,44.241488945826,1.0316543357467487
"(0.7638809829937171, 0.6572282090651652)",3,0.017547936089683382,46.25038664703318,1.1155774076752374
"(0.7808853187516883, 0.6592734947925624)",3,0.022088822740920257,45.191054315898974,1.0877506094008014
"(0.8311746997903773, 0.7262206255047086)",3,0.01435884717841668,65.00048749632772,0.9845912968992149
"(0.743277821809469, 0.6841029232826228)",3,0.019847806248563856,64.25599890098466,1.0092735022870263
"(0.680688321346238, 0.7475368639764006)",3,0.015306384884258114,56.315472553768764,1.0424365416151695
"(0.8506187347587049, 0.7990803699876275)",3,0.04131438430491923,27.005513266730155,1.331747485183072
"(0.7569000845699596, 0.7952538516155098)",3,0.01316472317676748,65.7205692573258,1.0500992248845138
"(0.7630899449816186, 0.6852925401504006)",3,0.01361624243952483,66.32511173869331,0.9487041983166558
"(0.7087331262670795, 0.7655352223855434)",3,0.009461568691781283,86.12629210868141,1.0168472327207376
"(0.7031486691547949, 0.799646589897552)",3,0.012428934779530295,80.91454523386322,0.9517264762461429
"(0.6956869262957491, 0.7590079149145048)",3,0.01277538420832091,77.29644841497677,1.008449348515694
"(0.770220159307569, 0.749528422333163)",3,0.013556661583708345,75.74407979307382,0.9998177859621163
"(0.7023711448714501, 0.7689249857718555)",3,0.009690554952886902,86.69622551254258,1.007971263769505
"(0.7534022960618623, 0.7993679677299006)",3,0.016063382909524464,72.81570224720616,0.8095029840667703
"(0.6892903823233598, 0.7348762966442893)",3,0.019164556115226113,54.93257757628655,0.9954867743114916
"(0.7651082962482073, 0.6747331730235104)",3,0.018391295277343615,60.53821645840795,0.9571198573368339
"(0.7052152644415275, 0.6768256571756351)",3,0.023997886995287803,36.627078612515916,1.1005448437300032
"(0.7116156172064612, 0.8174867359631751)",3,0.022078569813446563,52.36133793200517,1.424717884240416
"(0.7113519692867732, 0.7425940366695418)",3,0.017221035092493914,57.831975487419044,1.1385143367947803
"(0.7064273764082712, 0.7960264143806072)",3,0.008285574168752117,72.78106387697453,1.0953353965742267
"(0.7940793434401193, 0.7073379545190814)",3,0.018323823368928762,64.53751339781236,1.031914456750505
"(0.8237151064798245, 0.6794732313853846)",3,0.03263292044932488,29.586890874829056,1.8702020011293212
"(0.7984657574489835, 0.7001463509025435)",3,0.015444884248919719,64.53751339781236,1.031914456750505
"(0.7665757626244889, 0.7566684229513448)",3,0.011380706051418657,77.93416435949716,1.2729824242356504
"(0.7258691046078412, 0.6646061045396762)",3,0.026137891569550285,40.25765805618698,1.174373117356032
"(0.7541304825238758, 0.7238597313052797)",3,0.010535053892208462,83.84457898011317,0.9490889744357911
"(0.7448782161551408, 0.7394726189785576)",3,0.013843038029816044,77.10478062942722,0.9876157837296571
"(0.7872023861255228, 0.8173254155580306)",3,0.029348309659093155,28.34707484803873,1.4309178195500285
"(0.7830924890472047, 0.7316558161430998)",3,0.02202559703960356,49.68379896543398,1.2987919413528624
"(0.7651971076541776, 0.7692942812179941)",3,0.005557390157899182,127.73573954507452,1.1080673429054768
"(0.7520106617132443, 0.6876440874592499)",3,0.011326089019897222,61.25148891456686,1.0751310955788498
"(0.7961459853569384, 0.8393688643424051)",3,0.0466487537276884,24.65210154401078,1.2899676049219948
"(0.650947500402311, 0.7827968494187825)",3,0.034370788433094414,33.82713696485852,1.1713496635389498
"(0.8012060759032598, 0.7125634511545311)",3,0.012715884707670079,62.688316593871164,1.0721869028327091
"(0.8061954950809548, 0.7249522038232329)",3,0.019165698829671535,63.4608676200915,1.0793540812156823
"(0.7275372076425105, 0.6983388762514319)",3,0.021630173435332037,48.66150531490023,1.6460624053885586
"(0.7728812723027745, 0.7447321392738567)",3,0.014669688232417193,71.89801569847316,1.0603292326834917
"(0.7802524132257377, 0.7241470373979612)",3,0.021765322565549708,45.94465764475699,1.2270578703461366
"(0.7699065301953223, 0.7932185854129203)",3,0.017612627493149808,70.17683494914058,0.962250534492682
"(0.8123957636975742, 0.7068171361169507)",3,0.014087099700054525,72.56574924211243,0.9326713318967966
"(0.7304046011555516, 0.7203249916761053)",3,0.010298585157730512,82.56209848252219,1.0030486772876748
"(0.7056224589841433, 0.774470827074884)",3,0.01332237182066729,92.38018811415608,0.9416239904404997
"(0.7539382268261435, 0.6953746090340507)",3,0.015514352542032886,66.97903050798415,0.954689838990616
"(0.7361881327956482, 0.8203875876829062)",3,0.024743149821328476,47.06619619885285,1.0375013786312122
"(0.7114013438444344, 0.7294177739107931)",3,0.017432677437222686,57.049434061931585,1.1065384694006732
"(0.7283903862822285, 0.7400950365943004)",3,0.016499573861360372,68.82826643574091,1.100877181348098
"(0.8199224586670886, 0.6624864411844861)",3,0.03916913730594422,28.89712492397567,1.331841062663908
"(0.6932931734763774, 0.7483720380641234)",3,0.014076838192069346,63.497001868505045,0.9897816327112364
"(0.7887163846530041, 0.6553373804573515)",3,0.02674806102841323,40.681187509310334,1.1393954878795947
"(0.7587346545400881, 0.7143840276080937)",3,0.014628394773805729,68.2275703262612,1.138041399644972
"(0.7436451075785734, 0.741107198751839)",3,0.014931910031379942,77.10478062942722,0.9876157837296571
"(0.8399763413838327, 0.7397512128037355)",3,0.016141427675278062,60.041307303193605,0.9663405266726368
"(0.7195566103116555, 0.7577349717565741)",3,0.01670926559117954,71.64989915510016,1.086421054545457
"(0.7387065607645802, 0.7134573512536048)",3,0.011018948541044729,93.48152608191157,0.9610470671305915
"(0.7585718200102338, 0.7415011443924274)",3,0.013843038029816044,75.02845929851208,1.0252993434245925
"(0.7260165987413801, 0.7199155338102927)",3,0.014238794123301597,82.56209848252219,1.0059033210050388
"(0.761046704494208, 0.7666157837279917)",3,0.008285541035907552,144.5237302209466,0.9406331016504329
"(0.7446390882313307, 0.7705456687619933)",3,0.016335282989718036,63.74415312686408,0.9784306064462548
"(0.8042376941620254, 0.7934272658399564)",3,0.030215832471301246,32.98808274060651,0.9811011232647696
"(0.843634259355262, 0.723509085172378)",3,0.017506866365234255,61.83699193727038,0.9977094512169441
"(0.7615764451888559, 0.7735103681098081)",3,0.006914905567074173,135.57194409343708,1.0247528296358965
"(0.7447471630813102, 0.812900186453634)",3,0.016063382909524464,47.06619619885285,1.1823637637195257
"(0.698756677231279, 0.6992834559156688)",3,0.025874416327118194,44.24480936987756,0.9783194592313165
"(0.836569858595413, 0.7395273438740726)",3,0.014361303481891966,60.04425907240056,0.9662766348478679
"(0.7055384167486035, 0.8032623540731494)",3,0.015468206281216871,70.1047946726138,0.9797567960228658
"(0.7405658451005331, 0.7220012904983931)",3,0.010298585157730512,92.77446995473501,0.9709118455927244
"(0.7568136057549706, 0.7515402362252771)",3,0.013556661583708345,77.35865441737653,0.98548208201387
"(0.6756601639542467, 0.7586515066960814)",3,0.020029933517143318,57.686339900332534,1.1166727872355156
"(0.70971508636843, 0.7124438097520422)",3,0.01793226048349976,48.988106371251995,1.2510270725782053
"(0.667733846908035, 0.6982389157975166)",3,0.023415917826050063,40.48874404930602,1.0376245046393773
"(0.669730607148233, 0.6950262325053415)",3,0.025229178750872588,41.50445004696717,1.0040741239695052
"(0.6852754907203354, 0.7810821546243205)",3,0.020977562903299083,49.14274122964854,1.2527033804432073
"(0.7673394640297962, 0.772005715794815)",3,0.008285541035907552,144.5237302209466,0.9406331016504329
"(0.8116671981458425, 0.7963891674181127)",3,0.0313777905545011,34.066079566418956,1.045180207318995
"(0.7353954902397984, 0.7630575124298286)",3,0.01670926559117954,63.74415312686406,1.0257024438962672
"(0.7304928242746523, 0.7284849570246381)",3,0.011798906437711816,73.10484259370865,1.0667440309028131
"(0.735357614154059, 0.8135219075858261)",3,0.02293348117052794,47.066196198852836,1.182363763719526
"(0.829462601011989, 0.7767929457052348)",3,0.026470516968671393,34.68078067902294,1.174801422773465
"(0.7476746137476434, 0.7198597924007893)",3,0.011018948541044729,94.18387097848182,0.9559335804551561
"(0.6927327403170797, 0.6700023743441031)",3,0.02989430638009407,36.426760097629064,1.0479367118086986
"(0.7522365172463774, 0.6604606209567222)",3,0.024384204585024914,49.05838854471716,1.0038246542618523
"(0.762326391564511, 0.8024849472990617)",3,0.011971798706428855,64.04681931191381,1.0862527793260157
"(0.6685866005871447, 0.7817694635640924)",3,0.02288007365282074,38.34923175832347,1.2395576875371457
"(0.7701084808001643, 0.7051847879729983)",3,0.021094107434822883,54.90894892682717,1.2234296747117615
"(0.7862989275963652, 0.690065279670785)",3,0.018944132788721466,52.62510568942129,1.1191709608752163
"(0.6830469136648829, 0.764038216680348)",3,0.01666906112489968,59.63837691701346,1.069212313492193
"(0.6446792306915289, 0.7639770872738367)",3,0.031435330987904964,31.378243518846983,1.3795408756762093
"(0.7431589593477718, 0.7725141972075193)",3,0.014018591375317363,60.75354865700283,1.0430024246927176
"(0.7286601284351713, 0.6666850344927256)",3,0.024384204585024914,40.94945665319183,1.2500942873920367
"(0.7067359174595279, 0.7877465869835184)",3,0.01332237182066729,88.139686487863,0.9306280633634842
"(0.7394233664811464, 0.7860259050967145)",3,0.016335282989718036,62.609989420094735,0.9866759529260649
"(0.749466614165472, 0.7328131832071315)",3,0.010133145256886064,76.31645512396584,1.0397676353122038
"(0.8248418521018915, 0.7134157163726719)",3,0.014285330158077406,70.11549183960061,0.9879053584312795
"(0.8239586646098369, 0.7675190168773441)",3,0.03070140015152259,39.146712891696,1.223954095837862
"(0.8155149407204317, 0.7135170163641819)",3,0.014340603159043142,70.2361735537181,0.9746618553022076
"(0.7856914234307533, 0.6819138433217659)",3,0.022262253755907763,47.6144435061436,1.2440261291913326
"(0.708266829777928, 0.7612342280212532)",3,0.01181964208026744,83.65543175893318,0.9741244994937944
"(0.290949977617754, 0.8557666871174766)",3,0.05860870193121056,20.10750417835693,2.0631853295103495
"(0.7500676018742642, 0.897027660749859)",3,0.08429554555497909,12.712340335030152,3.1146767841636436
"(0.040554927744786196, 0.5072400792452862)",3,0.23503125129424546,4.536829347484194,5.555738141555764
"(0.8351619113805846, 0.13894038814840037)",3,0.24943638404932747,4.134344650080765,11.896022116565135
"(0.17474033164278335, 0.3636861115238198)",3,0.1182276913891019,8.550548302185312,3.7311367089915155
"(0.15150612475114178, 0.8765856628207388)",3,0.0847247059779412,12.523247345455713,3.891877619854614
"(0.8603082847506063, 0.6338333996208041)",3,0.05849833279210981,15.3734349145231,1.479947509447066
"(0.8620825903226392, 0.5918053842487218)",3,0.08712569057911636,9.771614341380367,1.781596632557588
"(0.9160298083819269, 0.523390593285425)",3,0.16621338334829328,7.956665777265315,2.887349604970023
"(0.42732547274373656, 0.8337665738193867)",3,0.10134450598331779,10.358811286552472,2.7386737072312326
